"section"	"date"	"url"	"snippet"
"278"	"World"	"2015-04-04T04:52:36Z"	"http://www.nytimes.com/reuters/2015/04/04/world/middleeast/04reuters-yemen-security-icrc.html"	"The International Committee of the Red Cross said on Saturday three shipments of aid and medical staff it is trying to send to Yemen were still blocked, despite appeals to the Saudi-led military coalition which controls Yemeni air space and ports."
"279"	"World"	"2015-04-04T04:46:23Z"	"http://www.nytimes.com/reuters/2015/04/04/world/europe/04reuters-mideast-crisis-syria-britain.html"	"British police said on Saturday they had arrested six people at the southern English port of Dover on suspicion of terrorism offences related to the ongoing conflict in Syria."
"280"	"World"	"2015-04-04T04:33:36Z"	"http://www.nytimes.com/aponline/2015/04/04/world/asia/ap-as-australia-islam-rallies.html"	"Thousands of anti-Islam and anti-racism protesters clashed in angry rallies around Australia on Saturday."
"281"	"World"	"2015-04-04T04:18:02Z"	"http://www.nytimes.com/reuters/2015/04/04/world/middleeast/04reuters-yemen-security-strikes.html"	"An air strike on a village near the Yemeni capital Sanaa killed a family of nine, residents said on Saturday, in what appeared to be a hit by the Saudi-led military campaign against Houthi militia."
"282"	"World"	"2015-04-04T04:11:07Z"	"http://www.nytimes.com/aponline/2015/04/04/world/middleeast/ap-ml-islamic-state.html"	"Islamic State extremists at Iraq's ancient city of Hatra destroyed the archaeological site by smashing sledgehammers into its walls and shooting Kalashnikov assault rifles at priceless statues, a new militant video purportedly from the group shows."
"283"	"World"	"2015-04-04T03:36:34Z"	"http://www.nytimes.com/reuters/2015/04/04/world/middleeast/04reuters-egypt-violence.html"	"Two bombs exploded in Cairo's residential Imbaba district on Saturday, causing no casualties, Egypt's state-run Al Ahram newspaper said on its website."
"284"	"World"	"2015-04-04T03:25:53Z"	"http://www.nytimes.com/aponline/2015/04/04/world/asia/ap-as-bangladesh-blogger-deaths.html"	"The writer, a thin young man who fears the growing interweaving of religion and politics in Bangladesh, knows his turn could come next. What happened earlier this week, when the second secularist blogger in less than a month was hacked to death in..."
"285"	"World"	"2015-04-04T03:21:33Z"	"http://www.nytimes.com/aponline/2015/04/04/world/asia/ap-as-philippines-typhoon.html"	"The Philippine weather bureau on Saturday downgraded Typhoon Maysak into a storm as thousands of people were told to leave the country's northeastern coastline where it was headed from the Pacific after killing four people and destroying hundreds of..."
"286"	"World"	"2015-04-04T03:14:36Z"	"http://www.nytimes.com/reuters/2015/04/04/world/africa/04reuters-kenya-security-militants.html"	"Kenya's President Uhuru Kenyatta said on Saturday that those behind an attack in which al Shabaab Islamist militants killed  148 people at a university were \"deeply embedded\" in Kenya, and called on Kenyan Muslims to help prevent radicalization."
"287"	"World"	"2015-04-04T02:44:44Z"	"http://www.nytimes.com/reuters/2015/04/04/world/asia/04reuters-china-media-corruption.html"	"Beijing police have arrested an environmental reporter and his associates in an apparent extortion scandal, as China works to crack down on corruption in the news media."
"288"	"World"	"2015-04-04T02:22:24Z"	"http://www.nytimes.com/aponline/2015/04/04/world/europe/ap-eu-france-plane-crash-lufthansa-ceo.html"	"The crash of Germanwings Flight 9525 in France has heaped intense pressure on Lufthansa's CEO Carsten Spohr, who in less than a year at the helm has had to grapple with weak earnings, labor unrest and tough competition from lower-cost carriers."
"289"	"World"	"2015-04-04T02:06:06Z"	"http://www.nytimes.com/aponline/2015/04/04/world/middleeast/ap-ml-israel-ethnic-vote.html"	"Israel's visceral election campaign has exposed a rift that many here thought had long subsided — the deep-seated schism between Jews of European and Middle Eastern descent."
"290"	"World"	"2015-04-04T02:04:12Z"	"http://www.nytimes.com/aponline/2015/04/04/world/middleeast/ap-ml-iraq-tikrit-in-ruins.html"	"In Iraq's Tikrit, liberation from the Islamic State group comes at a heavy price, both in loss of life and in the sheer devastation the militants leave in their wake."
"291"	"World"	"2015-04-04T01:30:48Z"	"http://www.nytimes.com/aponline/2015/04/04/world/asia/ap-as-china-american-released.html"	"A Chinese-born American geologist was released from prison in China after serving more than eight years on charges of procuring state secrets, a human rights group said Saturday."
"292"	"World"	"2015-04-04T01:21:26Z"	"http://www.nytimes.com/aponline/2015/04/04/world/asia/ap-seafood-from-slaves.html"	"The same trawlers that had enslaved countless migrant fishermen for years carried more than 300 of them to freedom Saturday, following a dramatic rescue from a remote Indonesian island that many men believed would likely be their final resting place."
"293"	"World"	"2015-04-04T01:19:00Z"	"http://www.nytimes.com/reuters/2015/04/04/world/asia/04reuters-china-protest.html"	"Police in China's capital and in southern Guangdong have detained or taken away more than 50 people after two separate protests, police and state news agency Xinhua said."
"294"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/americas/argentina-britain-spied-to-ensure-falklands-security-report-says.html"	"Britain spied on Argentine military and political leaders to ensure the security of the Falkland Islands from 2006 to 2011, an Argentine television channel reported on Friday, citing intelligence documents provided by Edward J. Snowden."
"295"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/europe/france-tv-reports-on-hostage-taking-prompt-lawsuit-and-an-investigation.html"	"Families of the hostages held by a gunman who killed four people in a kosher supermarket in Paris in January are suing a French broadcaster, saying its live coverage endangered the hostages"
"296"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/asia/china-deports-american-jailed-on-spy-charges.html"	"Xue Feng, an American geologist imprisoned for more than seven years has been deported by China and has arrived home in Houston, a human rights organization said."
"297"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/nuclear-plant-in-iranian-desert-emerges-as-flash-point-in-talks.html"	"Uncertainty remained over whether Fordo, once a secret site of Tehran"
"298"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/an-iran-nuclear-deal-built-on-coffee-all-nighters-and-compromise.html"	"In hashing out one of the hardest-to-negotiate arms control agreements in history, Iran and the United States took a simple approach: stay in the same hotel room until they figure out how to get along."
"299"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/a-us-concession-to-reality-in-the-battle-against-islamic-state.html"	"In the battle to retake Tikrit, the Iraqi military served as a go-between for two global adversaries that did not want to publicly acknowledge that they were working together."
"300"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/with-iran-deal-in-hand-white-house-makes-sales-pitch-to-preserve-it.html"	"The intensity of the campaign reflects the challenge President Obama faces in building support among lawmakers for an agreement that could be one of the most important American foreign policy achievements in decades."
"301"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/fates-of-3-americans-held-in-iran-remain-hazy-despite-diplomatic-progress.html"	"The families of three Americans of Iranian descent who are incarcerated in Iran have been hoping that a nuclear accord will prompt Iran to release them."
"302"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/main-syria-jordan-crossing-under-insurgent-assault.html"	"The power struggle at a crucial gateway, which remains closed and chaotic, is part of the latest cross-border spillover from Syria"
"303"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/asia/myanmar-opposition-party-leader-is-considering-an-election-boycott.html"	"Daw Aung San Suu Kyi, the Myanmar opposition leader, said on Friday that boycotting an upcoming election was an "
"304"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/americas/study-finds-mexican-troops-did-not-stem-drug-war-killings.html"	"A statistical analysis of homicide rates in 18 regions of Mexico confirms that the arrival of soldiers failed to reduce the number of murders in 16 of those areas."
"305"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/europe/bulgaria-officials-tackle-corruption.html"	"Bulgaria announced plans on Friday to form a special unit to investigate high-level corruption, following a neighbor, Romania, in seeking to shed an image as one of Europe"
"306"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/arab-world-adjusts-to-shift-in-us-iran-relations.html"	"While Tehran and its clients celebrate the nuclear deal, Saudi Arabia and its allies are determined to push back against Iranian influence."
"307"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/bahrain-arrests-rights-activist-over-tweets-about-torture.html"	"One of Bahrain"
"308"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/europe/french-bill-barring-ultrathin-models-clears-a-hurdle.html"	"Controversial new measures to prohibit modeling agencies from hiring dangerously thin models came closer to passage Friday."
"309"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/al-qaeda-al-mukalla-yemen.html"	"Al Qaeda in the Arabian Peninsula stormed Al Mukalla while Yemen’s attention has been on the escalating fighting with Houthi rebels."
"310"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/israeli-response-to-iran-nuclear-deal-could-have-broader-implications.html"	"Though Israeli and American officials have long denied any linkage between the Iranian and Palestinian issues, the two are playing out simultaneously."
"311"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/the-iran-nuclear-deal-what-you-need-to-know.html"	"A primer on the preliminary agreement between Iran, the United States and five other world powers to limit Iran"
"312"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/john-burns-answers-reader-questions-on-experiencing-history.html"	"The two-time Pulitzer Prize-winning correspondent on war reporting, his views on our future and his dreams of meeting Mao Zedong."
"313"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/benjamin-netanyahu-says-final-nuclear-deal-must-include-irans-recognition-of-israel.html"	"The statement by the Israeli prime minister, the day after a framework deal was announced with Iran, amounted to a new demand."
"314"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/asia/retired-japanese-fighter-pilot-sees-an-old-danger-on-the-horizon.html"	"Now 98 years old and in failing health, a former ace is on what he calls his final mission: using his wartime experiences to warn Japan against ever going to war again."
"315"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/africa/kenyan-students-describe-shabab-attack-on-garissa-university-college.html"	"The attack on a Kenyan university that killed almost 150 people exposed how powerless the country is in the face of a ruthless terrorist organization."
"316"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/middleeast/iran-nuclear-deal.html"	"In a sign that the plan was broadly supported by the establishment, the government was allowed to promote the virtues of it at Friday Prayer."
"317"	"World"	"2015-04-04T00:00:00Z"	"http://www.nytimes.com/2015/04/04/world/europe/germanwings-crash.html"	"Data showed that Andreas Lubitz used the autopilot to direct the plane to descend to 100 feet, then repeatedly increased the speed."
"318"	"World"	"2015-04-03T22:48:00Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-china-hongkong.html"	"The 2017 election for Hong Kong's chief executive is the \"ardent expectation\" of the Chinese territory's people and the only way for it to make progress on achieving democracy, a top China newspaper said on Saturday."
"319"	"World"	"2015-04-03T21:32:15Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-china-protest.html"	"Police in southern China have detained 22 people after demonstrators forced their way into a high-speed rail station in a protest about land and housing issues, state news agency Xinhua has said."
"320"	"World"	"2015-04-03T21:11:49Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-china-usa.html"	"This week's framework nuclear deal with Iran was also good for boosting relations between China and the United States, Chinese Foreign Minister Wang Yi said in a call with U.S. Secretary of State John Kerry."
"321"	"World"	"2015-04-03T20:40:00Z"	"http://www.nytimes.com/2015/04/03/world/europe/in-nigerian-elections-a-look-at-reshaping-a-patchwork-continent.html"	"The result from Nigeria's presidential election resonated in ambivalent ways across Africa, but it inspired a broader message."
"322"	"World"	"2015-04-03T20:13:03Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-mideast-crisis-syria-usa.html"	"The United States on Friday condemned separate attacks this week against civilians in Syria, including those at a Palestinian refugee camp in southern Damascus."
"323"	"World"	"2015-04-03T19:25:36Z"	"http://www.nytimes.com/reuters/2015/04/03/world/africa/03reuters-nigeria-violence-chad.html"	"Fighters from Nigeria's Boko Haram insurgency fleeing an offensive by soldiers from Chad and Niger launched a rare attack on Chadian soil, killing seven people, security sources said on Friday."
"324"	"World"	"2015-04-03T18:49:59Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-yemen-security-un-russia.html"	"The United Nations Security Council will meet on Saturday on Yemen after Russia called for a meeting to discuss a proposal for a humanitarian pause in Saudi-led air strikes on the country."
"325"	"World"	"2015-04-03T18:24:47Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-usa-india-navy-carrier.html"	"The U.S. government would support selling General Atomics' electromagnetic launching system for aircraft carriers, and other key technologies, to India, the Pentagon's chief weapons buyer told Reuters on Friday."
"326"	"World"	"2015-04-03T18:00:13Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-obama-mideast.html"	"U.S. President Barack Obama on Friday spoke with the leaders of Bahrain, Kuwait, Qatar and the United Arab Emirates to share details on the framework agreement reached with Iran, the White House said in a statement."
"327"	"World"	"2015-04-03T17:55:41Z"	"http://www.nytimes.com/aponline/2015/04/03/world/americas/ap-lt-brazil-rio-violence.html"	"Residents in one of Rio de Janeiro's biggest complex of slums demonstrated Friday over the shooting death of a young boy in the shantytown, allegedly at the hands of police."
"328"	"World"	"2015-04-03T17:36:21Z"	"http://www.nytimes.com/reuters/2015/04/03/world/africa/03reuters-harvard-niger.html"	"Militant group Boko Haram is \"the worst enemy of Islam\" and will be defeated because West African Muslims reject its violent actions and harsh interpretation of the Koran, Niger's President Mahamadou Issoufou said on Friday."
"329"	"World"	"2015-04-03T17:30:55Z"	"http://www.nytimes.com/reuters/2015/04/03/world/africa/03reuters-kenya-security-obama.html"	"U.S. President Barack Obama called Kenyan President Uhuru Kenyatta on Friday to express condolences over the \"heinous terrorist attack\" on a Kenyan university and confirmed he still planned to visit the country later this year, the White House said."
"330"	"World"	"2015-04-03T17:05:57Z"	"http://www.nytimes.com/aponline/2015/04/03/world/americas/ap-lt-mexico-violence.html"	"Police have captured the purported head of a criminal gang believed to be responsible for kidnapping more than 100 people in southern Mexico, authorities said Friday."
"331"	"World"	"2015-04-03T16:53:02Z"	"http://www.nytimes.com/aponline/2015/04/03/world/americas/ap-cb-guyana-suriname-diplomatic-spat.html"	"An argument over parking at an embassy in South America has caused a minor diplomatic row between neighboring Guyana and Suriname."
"332"	"World"	"2015-04-03T15:59:03Z"	"http://www.nytimes.com/aponline/2015/04/03/world/middleeast/ap-ml-iraq-christian-manuscripts.html"	"As Islamic State group militants advanced toward this monastery perched on a mountain in northern Iraq, the monks rushed to protect a cherished piece of their heritage: Their library of centuries-old Christian manuscripts. Dozens of the handwritten..."
"333"	"World"	"2015-04-03T15:54:16Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-mideast-crisis-iraq-tikrit-specialreport.html"	"On April 1, the city of Tikrit was liberated from the extremist group Islamic State. The Shi'ite-led central government and allied militias, after a month-long battle, had expelled the barbarous Sunni radicals."
"334"	"World"	"2015-04-03T15:53:10Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-usa-poland-crime.html"	"A Russian art dealer accused by Polish authorities of illegally possessing an 18th-century painting stolen during World War II by Nazi Germany is challenging his extradition from the United States."
"335"	"World"	"2015-04-03T15:51:14Z"	"http://www.nytimes.com/aponline/2015/04/03/world/europe/ap-eu-rel-vatican-good-friday.html"	"Pope Francis, presiding at the traditional Good Friday Colosseum procession, decried what he called the \"complicit silence\" about the killing of Christians."
"336"	"World"	"2015-04-03T15:40:01Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-mideast-crisis-iraq-tikrit-special-report.html"	"On April 1, the city of Tikrit was liberated from the extremist group Islamic State. The Shi'ite-led central government and allied militias, after a month-long battle, had expelled the barbarous Sunni radicals."
"337"	"World"	"2015-04-03T15:35:01Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-usa-defense-carter-asia.html"	"Defense Secretary Ash Carter will travel to Japan and South Korea next week on his first trip to the Asia-Pacific region since becoming Pentagon chief, working to boost the U.S. strategic rebalance to the region, the department said on Friday."
"338"	"World"	"2015-04-03T15:25:08Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-egypt.html"	"Egypt sees the framework nuclear accord that Iran reached with world powers this week as a first step towards a final deal that will hopefully help bring stability to the Middle East, the state news agency reported on Friday, quoting the foreign..."
"339"	"World"	"2015-04-03T15:20:47Z"	"http://www.nytimes.com/aponline/2015/04/03/world/middleeast/ap-ml-iran-nuclear-deal-reaction.html"	"Hard-liners in Iran and the Israeli government both condemned the framework deal on curbing Tehran's nuclear program on Friday, from opposite directions but for the same reason: The agreement, they said, gives away too much."
"340"	"World"	"2015-04-03T14:41:31Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-britain-election-debate.html"	"The main TV debate of Britain's national election campaign yielded no clear victor with four opinion polls producing four different winners, but David Cameron's attempt to appear the most statesman-like appeared to have paid off."
"341"	"World"	"2015-04-03T14:26:12Z"	"http://www.nytimes.com/aponline/2015/04/03/world/americas/ap-lt-panama-summit-drones.html"	"Panama's government said Friday that it is banning drones from national airspace immediately before, during and after next week's Summit of the Americas."
"342"	"World"	"2015-04-03T14:17:52Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-usa.html"	"The White House on Friday pressed its case for a deal to curb Iran's nuclear program, expressing confidence in hammering out final details as President Barack Obama reached out to leaders in Congress, where U.S. lawmakers remain cautious."
"343"	"World"	"2015-04-03T13:47:04Z"	"http://www.nytimes.com/reuters/2015/04/03/world/africa/03reuters-mali-blast.html"	"An explosion at a house near the airport in Mali's capital, Bamako, killed one person and injured four others on Friday, government and security officials said."
"344"	"World"	"2015-04-03T13:33:09Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-mideast-crsis-iraq-tikrit-politician.html"	"Shi'ite paramilitary fighters continued looting and setting fire to buildings in Tikrit, the head of the city's governing council and its province of Salahuddin told Reuters on Friday that"
"345"	"World"	"2015-04-03T13:25:14Z"	"http://www.nytimes.com/aponline/2015/04/03/world/europe/ap-eu-britain-obit-progeria-campaigner.html"	"A campaigner who raised awareness of the rare genetic condition progeria, which causes those affected to age about eight times faster than average, has died at age 17."
"346"	"World"	"2015-04-03T13:24:33Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-myanmar-suukyi.html"	"Myanmar opposition leader Aung San Suu Kyi said boycotting an upcoming historic election was an \"option\" if a military-drafted constitution that bars her from becoming president remains unchanged."
"347"	"World"	"2015-04-03T13:17:26Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-usa-virginia-employment.html"	"Governor Terry McAuliffe on Friday signed an executive order making Virginia the latest U.S. state to prohibit government employers from asking job applicants about their criminal history."
"348"	"World"	"2015-04-03T12:45:24Z"	"http://www.nytimes.com/reuters/2015/04/03/world/africa/03reuters-religion-easter-pope-goodfriday.html"	"Pope Francis presided at two Good Friday services, praying for persecuted Christians a day after Islamist militants attacked a university in Kenya, killing at least 147 people."
"349"	"World"	"2015-04-03T12:36:31Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-argentina-britain-spying.html"	"Britain spied on Argentine military and political leaders to ensure the security of the Falkland Islands from 2006 to 2011, according to a local television channel, citing intelligence documents provided by U.S. whistle blower Edward Snowden."
"350"	"World"	"2015-04-03T12:30:14Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-german-industry.html"	"German companies are hoping to win billions of euros worth of business from Iran after world powers reached a preliminary nuclear accord with Tehran, and Germany's engineering body urged banks to revise their business policies towards Iran."
"351"	"World"	"2015-04-03T12:08:18Z"	"http://www.nytimes.com/aponline/2015/04/03/world/europe/ap-eu-france-argentina-helicopter-crash.html"	"French judicial authorities have opened an investigation for suspected involuntary manslaughter over the midair crash of two helicopters in Argentina last month that killed 10 people."
"352"	"World"	"2015-04-03T12:03:36Z"	"http://www.nytimes.com/aponline/2015/04/03/world/europe/ap-eu-italy-olive-bacteria.html"	"Italian farm associations accused France on Friday of starting a trade war by announcing a ban on imports of vegetables from the southern Puglia region because of a bacterial outbreak that has infected hundreds of thousands of olive trees."
"353"	"World"	"2015-04-03T11:47:43Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-srilanka-projects-china.html"	"Sri Lanka ordered a review of 35 investment projects on Friday, most of them awarded to Chinese firms by the previous administration, suggesting ties remain fragile despite Beijing's attempts to assuage concerns."
"354"	"World"	"2015-04-03T11:39:36Z"	"http://www.nytimes.com/aponline/2015/04/03/world/africa/ap-af-liberia-politics.html"	"President Ellen Johnson Sirleaf's son, who just suffered a defeat in Liberia's Senate elections, is not ruling out a run for his mother's job."
"355"	"World"	"2015-04-03T11:32:38Z"	"http://www.nytimes.com/aponline/2015/04/03/world/africa/ap-af-mali-violence.html"	"An explosive went off, apparently by accident, Friday in a house on the outskirts of Mali's capital, killing two people, an army spokesman said."
"356"	"World"	"2015-04-03T11:28:02Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-syria.html"	"Syria said on Friday the framework deal Tehran has struck with world powers on its nuclear programme was the result of efforts by Iran to ease geopolitical tensions."
"357"	"World"	"2015-04-03T11:26:59Z"	"http://www.nytimes.com/aponline/2015/04/03/world/europe/ap-eu-greece-ex-ministers-wife.html"	"The wife of an imprisoned former Greek defense minister was found Friday near the psychiatric hospital from which she escaped and in which she was serving a sentence on the same corruption charges as her husband."
"358"	"World"	"2015-04-03T11:24:51Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-serbia-warcrimes-president.html"	"Serbia must cooperate with a U.N. war crimes court seeking the return of an ultra-nationalist defendant, not on the basis of truth or justice but because it's the law, the Balkan country's president said on Friday."
"359"	"World"	"2015-04-03T11:24:30Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-mideast-crisis-syria-yarmouk.html"	"Islamic State fighters battled rival insurgents for control of a Palestinian refugee camp on the Damascus outskirts on Friday, a monitoring group said, attempting to secure a foothold close to President Bashar al-Assad's seat of power."
"360"	"World"	"2015-04-03T11:12:09Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-yemen-security-mukalla.html"	"Suspected al Qaeda fighters stormed a military base in Yemen's port town of Mukalla on Friday, killing at least five soldiers and ransacking its ammunition store, residents and local officials said."
"361"	"World"	"2015-04-03T10:50:53Z"	"http://www.nytimes.com/reuters/2015/04/03/world/africa/03reuters-kenya-security-college-survivors.html"	"The mistake they made was to pray to Jesus."
"362"	"World"	"2015-04-03T10:41:17Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-lithuania-defence.html"	"Lithuania, spooked by Russian military assertiveness, outlined plans on Friday to raise defense spending by a third in 2016, contributing the highest share of its economy to defense since it joined NATO in 2004."
"363"	"World"	"2015-04-03T10:35:34Z"	"http://www.nytimes.com/aponline/2015/04/03/world/europe/ap-eu-rel-vatican-kenya.html"	"Pope Francis has condemned the attack by Islamic militants on a Kenyan university as an act of \"senseless brutality\" and called for those responsible to change their violent ways."
"364"	"World"	"2015-04-03T10:34:39Z"	"http://sinosphere.blogs.nytimes.com/2015/04/03/q-and-a-ha-jin-on-patriotism-exile-and-a-map-of-betrayal/"	"In his latest novel, Ha Jin explores the quandary of a Chinese spy in the United States who, like the author himself, cannot return to his homeland."
"365"	"World"	"2015-04-03T10:34:16Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-rouhani-tv.html"	"Negotiations that produced a framework nuclear accord are the \"first step\" toward better ties between Iran and the world, President Hassan Rouhani said on Friday, vowing to abide by what he called a historic deal if major powers did likewise."
"366"	"World"	"2015-04-03T10:15:54Z"	"http://www.nytimes.com/aponline/2015/04/03/world/middleeast/ap-ml-egypt.html"	"The Islamic State's branch in Egypt has claimed responsibility for a wave of deadly attacks that killed 15 Egyptian soldiers and three civilians the previous day in volatile northern Sinai."
"367"	"World"	"2015-04-03T10:08:28Z"	"http://sinosphere.blogs.nytimes.com/2015/04/03/chinese-anti-graft-activist-plans-lawsuit-over-detention-for-prostitution/"	"Ou Shaokun said that he never paid for sex and that he suspected he was set up by officials trying to smear his reputation."
"368"	"World"	"2015-04-03T10:02:32Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-scene.html"	"When Russian Foreign Minister Sergei Lavrov announced on Wednesday that a framework nuclear deal had been reached between Iran and major world powers, the French delegation to the talks thought it was an April Fool's Day joke."
"369"	"World"	"2015-04-03T09:57:42Z"	"http://www.nytimes.com/aponline/2015/04/03/world/middleeast/ap-ml-yemen.html"	"A Saudi-led coalition trying to halt the advance of Yemen's Shiite rebels airdropped weapons to beleaguered fighters in a southern port city on Friday, while al-Qaida militants overran a key military base in eastern Yemen, further expanding their..."
"370"	"World"	"2015-04-03T09:40:51Z"	"http://www.nytimes.com/aponline/2015/04/03/world/asia/ap-as-afghanistan.html"	"An Afghan official says a roadside bombing has killed seven people in a province east of Kabul."
"371"	"World"	"2015-04-03T09:13:27Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-israel-iran-framework-netanyahu.html"	"Prime Minister Benjamin Netanyahu said on Friday that any final nuclear deal with Iran must include a commitment from Tehran recognizing Israel's right to exist."
"372"	"World"	"2015-04-03T09:10:56Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-mideast-crisis-syria-antiquities.html"	"Around 15,000 antiquities locked away in safes around the northwestern Syrian city of Idlib are at risk of being sold on the black market, the head of antiquities and museums Maamoun Abdulkarim told Reuters on Friday."
"373"	"World"	"2015-04-03T09:06:08Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-oman.html"	"Oman, a Gulf state which helped host some of the diplomacy that led to this week's framework Iranian nuclear deal, welcomed the agreement on Friday far more warmly than its skeptical Arab neighbors."
"374"	"World"	"2015-04-03T08:57:48Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-france-crash-germany-doctors.html"	"German prosecutors searched the offices of five doctors whose help was sought by the co-pilot suspected of deliberately crashing a Germanwings plane in the French Alps, a German magazine said on Friday."
"375"	"World"	"2015-04-03T08:56:34Z"	"http://www.nytimes.com/reuters/2015/04/03/world/asia/03reuters-china-law-charity.html"	"China has prepared a draft law for charities to register directly with the government, making it easier for them to raise funds and gain tax exemptions, while allaying public concern over the way they are run, following some high-profile scandals."
"376"	"World"	"2015-04-03T08:38:22Z"	"http://www.nytimes.com/reuters/2015/04/03/world/europe/03reuters-bulgaria-corruption.html"	"Bulgaria followed neighbour Romania on Friday in seeking to shed an image as one of Europe's most corrupt states, announcing plans to form a special unit to investigate high-level graft."
"377"	"World"	"2015-04-03T08:21:48Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-israel-iran-framework-cabinet.html"	"Israel's security cabinet is united in its opposition to the framework deal reached between world powers and Iran, Prime Minister Benjamin Netanyahu's office said in a statement issued following a special meeting said on Friday."
"378"	"World"	"2015-04-03T08:17:23Z"	"http://www.nytimes.com/reuters/2015/04/03/world/middleeast/03reuters-iran-nuclear-prayers.html"	"The leader of Friday prayers in Tehran hailed a framework nuclear deal reached by Iran and world powers, a sign that Supreme Leader Ayatollah Ali Khamenei and other hardliners will back the accord."
"379"	"World"	"2015-04-03T08:16:43Z"	"http://www.nytimes.com/aponline/2015/04/03/world/middleeast/ap-ml-syria.html"	"Islamic State militants fought Friday against armed groups inside a refugee camp in the Syrian capital, Damascus, and have made new advances inside the camp, Palestinian officials and activists said."
